timestamp,machine_id,machine_type,temperature_c,vibration_mm_s,pressure_bar,current_a,rpm,power_kw,runtime_hours,operating_condition,health_label,rul_hours,will_fail
27,M001,Fan,40.07,4.05,1.01,5.02,1798.0,2.51,2.7,Normal,Normal,200.0,False
28,M001,Fan,40.05,4.07,1.0,5.02,1798.0,2.51,2.8,Normal,Normal,200.0,False
29,M001,Fan,39.98,4.1,1.0,5.02,1799.0,2.51,2.9,Normal,Normal,200.0,False
30,M001,Fan,40.04,3.94,1.0,5.0,1806.0,2.51,3.0,Normal,Normal,200.0,False
31,M001,Fan,39.94,4.07,1.0,5.03,1801.0,2.52,3.1,Normal,Normal,200.0,False
32,M001,Fan,40.06,4.06,1.0,5.09,1807.0,2.55,3.2,Normal,Normal,200.0,False
33,M001,Fan,40.03,3.97,1.0,4.93,1796.0,2.46,3.3,Normal,Normal,200.0,False
34,M001,Fan,39.76,3.96,1.0,5.04,1801.0,2.52,3.4,Normal,Normal,200.0,False
35,M001,Fan,40.1,4.09,1.0,5.03,1803.0,2.52,3.5,Normal,Normal,200.0,False
36,M001,Fan,39.96,3.95,1.0,4.9,1797.0,2.45,3.6,Normal,Normal,200.0,False
37,M001,Fan,40.15,4.03,1.01,4.98,1806.0,2.5,3.7,Normal,Normal,200.0,False
38,M001,Fan,39.8,4.06,1.0,5.09,1800.0,2.54,3.8,Normal,Normal,200.0,False
39,M001,Fan,39.48,4.06,1.0,4.88,1794.0,2.43,3.9,Normal,Normal,200.0,False
40,M001,Fan,40.14,4.04,1.01,5.09,1800.0,2.55,4.0,Normal,Normal,200.0,False
41,M001,Fan,39.66,3.99,1.0,5.0,1810.0,2.52,4.1,Normal,Normal,200.0,False
42,M001,Fan,39.8,4.06,1.01,4.95,1796.0,2.47,4.2,Normal,Normal,200.0,False
43,M001,Fan,40.18,4.08,1.0,5.01,1792.0,2.49,4.3,Normal,Normal,200.0,False
44,M001,Fan,40.16,3.96,1.0,4.98,1805.0,2.5,4.4,Normal,Normal,200.0,False
45,M001,Fan,39.9,3.94,1.0,5.08,1799.0,2.54,4.5,Normal,Normal,200.0,False
46,M001,Fan,40.39,4.05,1.0,5.0,1803.0,2.5,4.6,Normal,Normal,200.0,False
47,M001,Fan,40.26,4.15,1.0,5.06,1805.0,2.54,4.7,Normal,Normal,200.0,False
48,M001,Fan,40.25,3.91,1.0,5.0,1807.0,2.51,4.8,Normal,Normal,200.0,False
49,M001,Fan,40.33,4.03,1.0,4.94,1792.0,2.46,4.9,Normal,Normal,200.0,False
50,M001,Fan,40.27,4.0,0.99,4.96,1790.0,2.47,5.0,Normal,Normal,200.0,False
51,M001,Fan,40.04,4.1,1.01,5.05,1795.0,2.52,5.1,Normal,Normal,200.0,False
52,M001,Fan,39.78,3.92,1.0,5.01,1798.0,2.5,5.2,Normal,Normal,200.0,False
53,M001,Fan,39.91,3.94,1.0,4.98,1802.0,2.5,5.3,Normal,Normal,200.0,False
54,M001,Fan,39.8,3.96,1.0,4.96,1803.0,2.48,5.4,Normal,Normal,200.0,False
55,M001,Fan,39.5,3.88,1.0,5.08,1798.0,2.54,5.5,Normal,Normal,200.0,False
56,M001,Fan,40.24,4.05,1.0,5.17,1805.0,2.59,5.6,Normal,Normal,200.0,False
57,M001,Fan,39.93,4.01,1.0,5.02,1806.0,2.52,5.7,Normal,Normal,200.0,False
58,M001,Fan,40.06,4.06,1.0,5.05,1796.0,2.52,5.8,Normal,Normal,200.0,False
59,M001,Fan,40.02,3.99,1.0,5.02,1800.0,2.51,5.9,Normal,Normal,200.0,False
60,M001,Fan,40.22,4.05,1.0,4.99,1802.0,2.5,6.0,Normal,Normal,200.0,False
61,M001,Fan,40.44,4.09,1.0,4.93,1809.0,2.48,6.1,Normal,Normal,200.0,False
62,M001,Fan,40.02,3.93,1.0,5.07,1805.0,2.54,6.2,Normal,Normal,200.0,False
63,M001,Fan,39.97,3.94,1.0,4.97,1791.0,2.47,6.3,Normal,Normal,200.0,False
64,M001,Fan,39.95,3.94,1.0,4.91,1804.0,2.46,6.4,Normal,Normal,200.0,False
65,M001,Fan,39.93,4.06,1.0,5.0,1794.0,2.49,6.5,Normal,Normal,200.0,False
66,M001,Fan,40.07,3.92,1.0,4.98,1789.0,2.48,6.6,Normal,Normal,200.0,False
67,M001,Fan,40.56,3.98,0.99,5.1,1804.0,2.55,6.7,Normal,Normal,200.0,False
68,M001,Fan,40.11,4.02,1.0,5.05,1796.0,2.52,6.8,Normal,Normal,200.0,False
69,M001,Fan,39.78,3.97,1.0,5.03,1810.0,2.53,6.9,Normal,Normal,200.0,False
70,M001,Fan,40.22,3.94,1.0,5.04,1788.0,2.5,7.0,Normal,Normal,200.0,False
71,M001,Fan,39.42,3.85,1.0,4.98,1800.0,2.49,7.1,Normal,Normal,200.0,False
72,M001,Fan,40.13,3.95,1.0,4.91,1793.0,2.45,7.2,Normal,Normal,200.0,False
73,M001,Fan,40.01,3.99,1.0,5.08,1798.0,2.54,7.3,Normal,Normal,200.0,False
74,M001,Fan,40.05,3.95,1.0,4.97,1791.0,2.47,7.4,Normal,Normal,200.0,False
75,M001,Fan,39.68,3.94,1.0,4.93,1798.0,2.46,7.5,Normal,Normal,200.0,False
76,M001,Fan,39.99,3.99,1.0,4.98,1797.0,2.48,7.6,Normal,Normal,200.0,False
77,M001,Fan,40.02,4.13,1.0,5.01,1796.0,2.5,7.7,Normal,Normal,200.0,False
78,M001,Fan,28.01,1.99,0.4,1.97,541.0,0.3,7.8,Shutdown,Normal,200.0,False
79,M001,Fan,28.29,2.0,0.4,2.03,541.0,0.3,7.9,Shutdown,Normal,200.0,False
80,M001,Fan,27.92,1.96,0.4,2.0,540.0,0.3,8.0,Shutdown,Normal,200.0,False
81,M001,Fan,28.02,2.01,0.4,1.99,539.0,0.3,8.1,Shutdown,Normal,200.0,False
82,M001,Fan,27.95,2.01,0.4,2.02,543.0,0.3,8.2,Shutdown,Normal,200.0,False
83,M001,Fan,28.06,2.03,0.4,1.95,538.0,0.29,8.3,Shutdown,Normal,200.0,False
84,M001,Fan,27.86,2.05,0.4,1.97,538.0,0.29,8.4,Shutdown,Normal,200.0,False
85,M001,Fan,27.7,1.94,0.4,2.01,543.0,0.3,8.5,Shutdown,Normal,200.0,False
86,M001,Fan,27.86,2.01,0.4,2.0,538.0,0.3,8.6,Shutdown,Normal,200.0,False
87,M001,Fan,27.54,2.01,0.4,2.03,540.0,0.3,8.7,Shutdown,Normal,200.0,False
88,M001,Fan,27.84,1.98,0.4,2.01,536.0,0.3,8.8,Shutdown,Normal,200.0,False
89,M001,Fan,28.16,2.0,0.4,1.98,542.0,0.3,8.9,Shutdown,Normal,200.0,False
90,M001,Fan,27.99,1.96,0.4,1.99,540.0,0.3,9.0,Shutdown,Normal,200.0,False
91,M001,Fan,27.76,2.04,0.4,2.03,538.0,0.3,9.1,Shutdown,Normal,200.0,False
92,M001,Fan,28.31,1.97,0.4,1.96,539.0,0.29,9.2,Shutdown,Normal,200.0,False
93,M001,Fan,28.03,2.02,0.4,1.97,540.0,0.3,9.3,Shutdown,Normal,200.0,False
94,M001,Fan,27.91,2.02,0.4,1.99,543.0,0.3,9.4,Shutdown,Normal,200.0,False
95,M001,Fan,28.13,2.01,0.4,1.97,541.0,0.3,9.5,Shutdown,Normal,200.0,False
96,M001,Fan,27.77,2.01,0.4,1.97,542.0,0.3,9.6,Shutdown,Normal,200.0,False
97,M001,Fan,27.88,2.0,0.4,1.97,541.0,0.3,9.7,Shutdown,Normal,200.0,False
98,M001,Fan,27.82,2.03,0.4,1.97,539.0,0.29,9.8,Shutdown,Normal,200.0,False
99,M001,Fan,28.02,2.03,0.4,2.03,537.0,0.3,9.9,Shutdown,Normal,200.0,False
100,M001,Fan,27.92,1.91,0.4,1.95,539.0,0.29,10.0,Shutdown,Normal,200.0,False
101,M001,Fan,27.94,2.03,0.4,2.02,540.0,0.3,10.1,Shutdown,Normal,200.0,False
102,M001,Fan,27.91,2.04,0.4,2.0,540.0,0.3,10.2,Shutdown,Normal,200.0,False
103,M001,Fan,28.02,1.97,0.4,2.05,539.0,0.31,10.3,Shutdown,Normal,200.0,False
104,M001,Fan,27.98,2.01,0.4,2.04,539.0,0.31,10.4,Shutdown,Normal,200.0,False
105,M001,Fan,28.05,2.0,0.4,2.0,543.0,0.3,10.5,Shutdown,Normal,200.0,False
106,M001,Fan,28.09,2.05,0.4,1.96,539.0,0.29,10.6,Shutdown,Normal,200.0,False
107,M001,Fan,28.04,2.04,0.4,2.04,538.0,0.3,10.7,Shutdown,Normal,200.0,False
108,M001,Fan,27.91,2.0,0.4,2.01,539.0,0.3,10.8,Shutdown,Normal,200.0,False
109,M001,Fan,28.24,2.0,0.4,2.0,543.0,0.3,10.9,Shutdown,Normal,200.0,False
110,M001,Fan,28.04,2.0,0.4,1.94,539.0,0.29,11.0,Shutdown,Normal,200.0,False
111,M001,Fan,27.92,1.98,0.4,1.96,541.0,0.29,11.1,Shutdown,Normal,200.0,False
112,M001,Fan,27.79,2.01,0.4,1.99,537.0,0.3,11.2,Shutdown,Normal,200.0,False
113,M001,Fan,27.99,1.97,0.4,1.97,543.0,0.3,11.3,Shutdown,Normal,200.0,False
114,M001,Fan,28.02,1.97,0.4,2.0,540.0,0.3,11.4,Shutdown,Normal,200.0,False
115,M001,Fan,28.0,1.99,0.4,1.98,541.0,0.3,11.5,Shutdown,Normal,200.0,False
116,M001,Fan,28.08,1.98,0.4,2.04,541.0,0.31,11.6,Shutdown,Normal,200.0,False
117,M001,Fan,27.86,2.0,0.4,2.02,541.0,0.3,11.7,Shutdown,Normal,200.0,False
118,M001,Fan,27.88,2.03,0.4,1.99,538.0,0.3,11.8,Shutdown,Normal,200.0,False
119,M001,Fan,27.76,1.98,0.4,2.02,539.0,0.3,11.9,Shutdown,Normal,200.0,False
120,M001,Fan,27.88,1.95,0.4,1.99,540.0,0.3,12.0,Shutdown,Normal,200.0,False
121,M001,Fan,28.2,1.97,0.4,2.02,534.0,0.3,12.1,Shutdown,Normal,200.0,False
122,M001,Fan,28.05,2.01,0.4,2.0,542.0,0.3,12.2,Shutdown,Normal,200.0,False
123,M001,Fan,27.93,2.06,0.4,1.94,539.0,0.29,12.3,Shutdown,Normal,200.0,False
124,M001,Fan,28.23,1.98,0.4,2.02,539.0,0.3,12.4,Shutdown,Normal,200.0,False
125,M001,Fan,27.99,1.98,0.4,1.99,541.0,0.3,12.5,Shutdown,Normal,200.0,False
126,M001,Fan,28.18,1.96,0.4,2.03,542.0,0.31,12.6,Shutdown,Normal,200.0,False
127,M001,Fan,27.89,1.95,0.4,2.02,542.0,0.3,12.7,Shutdown,Normal,200.0,False
128,M001,Fan,28.04,1.96,0.4,1.98,540.0,0.3,12.8,Shutdown,Normal,200.0,False
129,M001,Fan,28.0,2.0,0.4,2.02,537.0,0.3,12.9,Shutdown,Normal,200.0,False
130,M001,Fan,27.86,1.93,0.4,1.97,539.0,0.3,13.0,Shutdown,Normal,200.0,False
131,M001,Fan,27.67,2.01,0.4,2.03,537.0,0.3,13.1,Shutdown,Normal,200.0,False
132,M001,Fan,27.86,1.99,0.4,2.01,539.0,0.3,13.2,Shutdown,Normal,200.0,False
133,M001,Fan,27.83,2.01,0.4,2.0,539.0,0.3,13.3,Shutdown,Normal,200.0,False
134,M001,Fan,28.08,2.0,0.4,1.93,542.0,0.29,13.4,Shutdown,Normal,200.0,False
135,M001,Fan,27.92,2.03,0.4,2.05,537.0,0.31,13.5,Shutdown,Normal,200.0,False
136,M001,Fan,28.02,2.0,0.4,2.04,540.0,0.31,13.6,Shutdown,Normal,200.0,False
137,M001,Fan,27.98,1.97,0.4,2.02,540.0,0.3,13.7,Shutdown,Normal,200.0,False
138,M001,Fan,35.94,4.32,0.8,6.49,905.0,1.63,13.8,Startup,Normal,200.0,False
139,M001,Fan,36.42,4.45,0.8,6.33,902.0,1.59,13.9,Startup,Normal,200.0,False
140,M001,Fan,35.73,4.39,0.8,6.44,905.0,1.62,14.0,Startup,Normal,200.0,False
141,M001,Fan,36.0,4.38,0.8,6.34,903.0,1.59,14.1,Startup,Normal,200.0,False
142,M001,Fan,36.29,4.42,0.8,6.37,899.0,1.59,14.2,Startup,Normal,200.0,False
143,M001,Fan,36.01,4.46,0.8,6.49,899.0,1.62,14.3,Startup,Normal,200.0,False
144,M001,Fan,35.89,4.5,0.8,6.61,901.0,1.65,14.4,Startup,Normal,200.0,False
145,M001,Fan,36.0,4.24,0.8,6.35,899.0,1.59,14.5,Startup,Normal,200.0,False
146,M001,Fan,35.96,4.24,0.8,6.56,894.0,1.63,14.6,Startup,Normal,200.0,False
147,M001,Fan,36.05,4.32,0.8,6.46,902.0,1.62,14.7,Startup,Normal,200.0,False
148,M001,Fan,36.1,4.43,0.8,6.48,898.0,1.62,14.8,Startup,Normal,200.0,False
149,M001,Fan,36.09,4.45,0.8,6.39,904.0,1.6,14.9,Startup,Normal,200.0,False
150,M001,Fan,36.01,4.2,0.8,6.54,904.0,1.64,15.0,Startup,Normal,200.0,False
151,M001,Fan,35.74,4.48,0.8,6.51,899.0,1.63,15.1,Startup,Normal,200.0,False
152,M001,Fan,35.86,4.39,0.81,6.53,899.0,1.63,15.2,Startup,Normal,200.0,False
153,M001,Fan,36.07,4.49,0.8,6.57,906.0,1.65,15.3,Startup,Normal,200.0,False
154,M001,Fan,36.28,4.57,0.8,6.41,893.0,1.59,15.4,Startup,Normal,200.0,False
155,M001,Fan,35.77,4.55,0.8,6.55,895.0,1.63,15.5,Startup,Normal,200.0,False
156,M001,Fan,35.88,4.36,0.8,6.46,899.0,1.61,15.6,Startup,Normal,200.0,False
157,M001,Fan,36.26,4.37,0.8,6.55,899.0,1.63,15.7,Startup,Normal,200.0,False
158,M001,Fan,36.13,4.34,0.8,6.53,904.0,1.64,15.8,Startup,Normal,200.0,False
159,M001,Fan,36.24,4.38,0.8,6.56,902.0,1.64,15.9,Startup,Normal,200.0,False
160,M001,Fan,35.99,4.31,0.79,6.49,900.0,1.62,16.0,Startup,Normal,200.0,False
161,M001,Fan,36.04,4.47,0.8,6.43,900.0,1.61,16.1,Startup,Normal,200.0,False
162,M001,Fan,35.87,4.54,0.8,6.51,896.0,1.62,16.2,Startup,Normal,200.0,False
163,M001,Fan,36.11,4.28,0.8,6.56,893.0,1.63,16.3,Startup,Normal,200.0,False
164,M001,Fan,36.05,4.43,0.8,6.43,896.0,1.6,16.4,Startup,Normal,200.0,False
165,M001,Fan,36.07,4.44,0.8,6.37,899.0,1.59,16.5,Startup,Normal,200.0,False
166,M001,Fan,36.0,4.35,0.8,6.54,895.0,1.62,16.6,Startup,Normal,200.0,False
167,M001,Fan,36.04,4.37,0.8,6.38,899.0,1.59,16.7,Startup,Normal,200.0,False
168,M001,Fan,35.94,4.29,0.8,6.55,904.0,1.64,16.8,Startup,Normal,200.0,False
169,M001,Fan,36.54,4.35,0.81,6.51,904.0,1.64,16.9,Startup,Normal,200.0,False
170,M001,Fan,35.9,4.39,0.8,6.45,902.0,1.62,17.0,Startup,Normal,200.0,False
171,M001,Fan,35.82,4.3,0.8,6.39,899.0,1.59,17.1,Startup,Normal,200.0,False
172,M001,Fan,36.09,4.21,0.8,6.68,899.0,1.67,17.2,Startup,Normal,200.0,False
173,M001,Fan,35.86,4.36,0.8,6.57,904.0,1.65,17.3,Startup,Normal,200.0,False
174,M001,Fan,36.27,4.43,0.8,6.53,898.0,1.63,17.4,Startup,Normal,200.0,False
175,M001,Fan,36.09,4.34,0.8,6.72,902.0,1.68,17.5,Startup,Normal,200.0,False
176,M001,Fan,35.89,4.4,0.8,6.42,896.0,1.6,17.6,Startup,Normal,200.0,False
177,M001,Fan,35.94,4.45,0.8,6.42,899.0,1.6,17.7,Startup,Normal,200.0,False
178,M001,Fan,36.29,4.48,0.8,6.44,904.0,1.62,17.8,Startup,Normal,200.0,False
179,M001,Fan,36.0,4.4,0.8,6.52,895.0,1.62,17.9,Startup,Normal,200.0,False
180,M001,Fan,36.22,4.33,0.8,6.45,898.0,1.61,18.0,Startup,Normal,200.0,False
181,M001,Fan,35.93,4.49,0.8,6.48,897.0,1.61,18.1,Startup,Normal,200.0,False
182,M001,Fan,36.15,4.32,0.8,6.54,906.0,1.65,18.2,Startup,Normal,200.0,False
183,M001,Fan,35.87,4.25,0.8,6.44,897.0,1.6,18.3,Startup,Normal,200.0,False
184,M001,Fan,36.01,4.38,0.8,6.46,902.0,1.62,18.4,Startup,Normal,200.0,False
185,M001,Fan,36.02,4.47,0.8,6.55,899.0,1.64,18.5,Startup,Normal,200.0,False
186,M001,Fan,35.95,4.23,0.8,6.47,900.0,1.62,18.6,Startup,Normal,200.0,False
187,M001,Fan,36.08,4.53,0.8,6.44,903.0,1.62,18.7,Startup,Normal,200.0,False
188,M001,Fan,36.21,4.45,0.8,6.46,898.0,1.61,18.8,Startup,Normal,200.0,False
189,M001,Fan,35.94,4.49,0.8,6.59,907.0,1.66,18.9,Startup,Normal,200.0,False
190,M001,Fan,36.31,4.38,0.8,6.52,904.0,1.64,19.0,Startup,Normal,200.0,False
191,M001,Fan,36.16,4.41,0.8,6.46,900.0,1.61,19.1,Startup,Normal,200.0,False
192,M001,Fan,35.96,4.35,0.8,6.45,899.0,1.61,19.2,Startup,Normal,200.0,False
193,M001,Fan,36.17,4.45,0.8,6.49,897.0,1.62,19.3,Startup,Normal,200.0,False
194,M001,Fan,35.86,4.36,0.79,6.54,904.0,1.64,19.4,Startup,Normal,200.0,False
195,M001,Fan,36.15,4.45,0.8,6.58,899.0,1.64,19.5,Startup,Normal,200.0,False
196,M001,Fan,36.16,4.28,0.8,6.43,899.0,1.61,19.6,Startup,Normal,200.0,False
197,M001,Fan,36.07,4.4,0.79,6.68,901.0,1.67,19.7,Startup,Normal,200.0,False
198,M001,Fan,35.93,4.43,0.8,6.48,902.0,1.62,19.8,Startup,Normal,200.0,False
199,M001,Fan,35.87,4.29,0.8,6.42,896.0,1.6,19.9,Startup,Normal,200.0,False
200,M001,Fan,36.09,4.41,0.8,6.57,902.0,1.65,20.0,Startup,Normal,200.0,False
201,M001,Fan,36.14,4.44,0.81,6.43,900.0,1.61,20.1,Startup,Normal,200.0,False
202,M001,Fan,36.06,4.38,0.8,6.52,899.0,1.63,20.2,Startup,Normal,200.0,False
203,M001,Fan,36.2,4.36,0.8,6.54,900.0,1.63,20.3,Startup,Normal,200.0,False
204,M001,Fan,35.94,4.26,0.79,6.47,897.0,1.61,20.4,Startup,Normal,200.0,False
205,M001,Fan,35.81,4.4,0.8,6.48,895.0,1.61,20.5,Startup,Normal,200.0,False
206,M001,Fan,35.87,4.54,0.8,6.5,898.0,1.62,20.6,Startup,Normal,200.0,False
207,M001,Fan,35.99,4.56,0.8,6.46,900.0,1.61,20.7,Startup,Normal,200.0,False
208,M001,Fan,36.27,4.37,0.8,6.6,901.0,1.65,20.8,Startup,Normal,200.0,False
209,M001,Fan,35.91,4.43,0.8,6.52,902.0,1.63,20.9,Startup,Normal,200.0,False
210,M001,Fan,35.99,4.35,0.8,6.54,902.0,1.64,21.0,Startup,Normal,200.0,False
211,M001,Fan,36.0,4.51,0.8,6.48,899.0,1.62,21.1,Startup,Normal,200.0,False
212,M001,Fan,36.17,4.37,0.8,6.44,899.0,1.61,21.2,Startup,Normal,200.0,False
213,M001,Fan,35.96,4.32,0.8,6.6,909.0,1.67,21.3,Startup,Normal,200.0,False
214,M001,Fan,35.92,4.4,0.8,6.44,905.0,1.62,21.4,Startup,Normal,200.0,False
215,M001,Fan,35.88,4.42,0.8,6.42,900.0,1.6,21.5,Startup,Normal,200.0,False
216,M001,Fan,36.01,4.41,0.8,6.43,893.0,1.6,21.6,Startup,Normal,200.0,False
217,M001,Fan,35.94,4.4,0.8,6.56,901.0,1.64,21.7,Startup,Normal,200.0,False
218,M001,Fan,35.77,4.25,0.8,6.48,901.0,1.62,21.8,Startup,Normal,200.0,False
219,M001,Fan,36.23,4.38,0.8,6.46,903.0,1.62,21.9,Startup,Normal,200.0,False
220,M001,Fan,35.95,4.38,0.8,6.31,900.0,1.58,22.0,Startup,Normal,200.0,False
221,M001,Fan,36.22,4.4,0.8,6.5,898.0,1.62,22.1,Startup,Normal,200.0,False
222,M001,Fan,35.6,4.27,0.8,6.6,903.0,1.66,22.2,Startup,Normal,200.0,False
223,M001,Fan,36.06,4.31,0.8,6.6,898.0,1.65,22.3,Startup,Normal,200.0,False
224,M001,Fan,35.91,4.43,0.8,6.49,894.0,1.61,22.4,Startup,Normal,200.0,False
225,M001,Fan,36.28,4.32,0.8,6.68,902.0,1.67,22.5,Startup,Normal,200.0,False
226,M001,Fan,36.41,4.46,0.8,6.56,901.0,1.64,22.6,Startup,Normal,200.0,False
227,M001,Fan,36.2,4.41,0.8,6.44,904.0,1.62,22.7,Startup,Normal,200.0,False
228,M001,Fan,36.04,4.38,0.8,6.5,907.0,1.64,22.8,Startup,Normal,200.0,False
229,M001,Fan,35.97,4.42,0.8,6.51,897.0,1.62,22.9,Startup,Normal,200.0,False
230,M001,Fan,35.88,4.46,0.8,6.62,904.0,1.66,23.0,Startup,Normal,200.0,False
231,M001,Fan,36.02,4.47,0.8,6.73,898.0,1.68,23.1,Startup,Normal,200.0,False
232,M001,Fan,36.28,4.46,0.8,6.42,904.0,1.61,23.2,Startup,Normal,200.0,False
233,M001,Fan,36.08,4.43,0.8,6.52,901.0,1.63,23.3,Startup,Normal,200.0,False
234,M001,Fan,35.98,4.41,0.8,6.31,901.0,1.58,23.4,Startup,Normal,200.0,False
235,M001,Fan,36.09,4.42,0.8,6.53,902.0,1.64,23.5,Startup,Normal,200.0,False
236,M001,Fan,36.28,4.38,0.8,6.37,897.0,1.59,23.6,Startup,Normal,200.0,False
237,M001,Fan,36.32,4.38,0.8,6.6,898.0,1.65,23.7,Startup,Normal,200.0,False
238,M001,Fan,35.71,4.33,0.8,6.46,901.0,1.62,23.8,Startup,Normal,200.0,False
239,M001,Fan,36.04,4.49,0.8,6.61,895.0,1.64,23.9,Startup,Normal,200.0,False
240,M001,Fan,36.29,4.49,0.8,6.45,900.0,1.61,24.0,Startup,Normal,200.0,False
241,M001,Fan,36.03,4.32,0.8,6.31,898.0,1.57,24.1,Startup,Normal,200.0,False
242,M001,Fan,36.47,4.27,0.8,6.56,894.0,1.63,24.2,Startup,Normal,200.0,False
243,M001,Fan,36.19,4.39,0.8,6.64,896.0,1.65,24.3,Startup,Normal,200.0,False
244,M001,Fan,35.86,4.41,0.8,6.67,900.0,1.67,24.4,Startup,Normal,200.0,False
245,M001,Fan,36.11,4.37,0.8,6.51,899.0,1.63,24.5,Startup,Normal,200.0,False
246,M001,Fan,35.9,4.44,0.8,6.41,898.0,1.6,24.6,Startup,Normal,200.0,False
247,M001,Fan,35.62,4.42,0.8,6.43,900.0,1.61,24.7,Startup,Normal,200.0,False
248,M001,Fan,36.41,4.42,0.8,6.49,903.0,1.63,24.8,Startup,Normal,200.0,False
249,M001,Fan,36.23,4.38,0.8,6.25,898.0,1.56,24.9,Startup,Normal,200.0,False
250,M001,Fan,35.83,4.3,0.8,6.51,900.0,1.63,25.0,Startup,Normal,200.0,False
251,M001,Fan,35.92,4.54,0.8,6.4,903.0,1.61,25.1,Startup,Normal,200.0,False
252,M001,Fan,35.79,4.38,0.8,6.35,896.0,1.58,25.2,Startup,Normal,200.0,False
253,M001,Fan,36.27,4.43,0.8,6.4,895.0,1.59,25.3,Startup,Normal,200.0,False
254,M001,Fan,35.83,4.55,0.8,6.65,897.0,1.66,25.4,Startup,Normal,200.0,False
255,M001,Fan,35.69,4.38,0.8,6.33,896.0,1.58,25.5,Startup,Normal,200.0,False
256,M001,Fan,35.61,4.5,0.8,6.48,896.0,1.61,25.6,Startup,Normal,200.0,False
257,M001,Fan,36.09,4.52,0.8,6.5,903.0,1.63,25.7,Startup,Normal,200.0,False
258,M001,Fan,36.24,4.44,0.8,6.56,902.0,1.64,25.8,Startup,Normal,200.0,False
259,M001,Fan,35.89,4.56,0.8,6.49,899.0,1.62,25.9,Startup,Normal,200.0,False
260,M001,Fan,35.6,4.5,0.8,6.36,894.0,1.58,26.0,Startup,Normal,200.0,False
261,M001,Fan,36.09,4.47,0.8,6.43,903.0,1.61,26.1,Startup,Normal,200.0,False
262,M001,Fan,35.86,4.42,0.8,6.48,897.0,1.61,26.2,Startup,Normal,200.0,False
263,M001,Fan,35.99,4.41,0.8,6.71,905.0,1.69,26.3,Startup,Normal,200.0,False
264,M001,Fan,35.91,4.41,0.8,6.33,900.0,1.58,26.4,Startup,Normal,200.0,False
265,M001,Fan,35.86,4.37,0.8,6.64,902.0,1.66,26.5,Startup,Normal,200.0,False
266,M001,Fan,33.93,3.27,0.7,3.43,1434.0,1.37,26.6,Low Load,Normal,200.0,False
